Date,avg_C.med,avg_C.10,avg_C.90,ppt.med,ppt.10,ppt.90,VWC.Deep.med,VWC.Deep.10,VWC.Deep.90,VWC.Intermediate.med,VWC.Intermediate.10,VWC.Intermediate.90,VWC.Shallow.med,VWC.Shallow.10,VWC.Shallow.90,ppt_rollsum.med,ppt_rollsum.10,ppt_rollsum.90,avgC_rollmean.med,avgC_rollmean.10,avgC_rollmean.90,VWC.Shallow_rollmean.med,VWC.Shallow_rollmean.10,VWC.Shallow_rollmean.90,VWC.Intermediate_rollmean.med,VWC.Intermediate_rollmean.10,VWC.Intermediate_rollmean.90,VWC.Deep_rollmean.med,VWC.Deep_rollmean.10,VWC.Deep_rollmean.90,SWP.Shallow.med,SWP.Shallow.10,SWP.Shallow.90,SWP.Shallow_rollmean.med,SWP.Shallow_rollmean.10,SWP.Shallow_rollmean.90,SWP.Intermediate.med,SWP.Intermediate.10,SWP.Intermediate.90,SWP.Intermediate_rollmean.med,SWP.Intermediate_rollmean.10,SWP.Intermediate_rollmean.90,SWP.Deep.med,SWP.Deep.10,SWP.Deep.90,SWP.Deep_rollmean.med,SWP.Deep_rollmean.10,SWP.Deep_rollmean.90
04-09,8.7413,4.91867,13.75081,0,0,0.30625,0.129588813231951,0.11380045722109,0.171759975490123,0.128202723572869,0.111614354302544,0.214736616252332,0.12507147663953,0.0971701632081626,0.205603560064065,2.2744,1.34804,4.16504,9.8909325,8.31063166666667,12.0951265,0.126479920748343,0.0981858311670937,0.19343795358976,0.126802796114034,0.111503700927631,0.198560604470301,0.128521353672382,0.113826336519503,0.171002510289393,-1.29421271704355,-4.93819367508669,-0.0926409138457336,-1.21956742784284,-4.67316730205656,-0.128034397919847,-1.13510334795172,-2.36742076525546,-0.0735645250049006,-1.20318353372476,-2.37991080832844,-0.111457039045591,-1.07216017023742,-2.13592681107892,-0.240530013758437,-1.12025374481752,-2.13335186014176,-0.246236334082815
04-10,9.582425,4.838155,12.841475,0,0,0.1045,0.129205562192751,0.113723264394004,0.171530174323026,0.12764842635127,0.111459717148786,0.213142556483164,0.124011295419986,0.0960630968315209,0.200888037053014,2.31325,1.32023,3.96339,10.0388358333333,8.49106066666667,12.1314745,0.125514329667336,0.0985012148006826,0.192195870671746,0.126343749044145,0.111314458893407,0.198902404153293,0.128162837884036,0.113709522166645,0.170774191569291,-1.35399925015094,-5.24768370499429,-0.10477531023833,-1.27017134027395,-4.59433550868637,-0.132485431620001,-1.16149750497063,-2.38489723652754,-0.0765305914246783,-1.2265566988646,-2.40145357215593,-0.110444718237309,-1.08913948908367,-2.14362935050278,-0.242244439963945,-1.13697863045906,-2.14500405183863,-0.247987820074507
04-11,10.270525,4.59568,14.831285,0,0,0.08487,0.128763642723882,0.113650688732228,0.171285652226331,0.126994289669883,0.111267377579356,0.211581841020793,0.122207054219578,0.0957970829221583,0.205704473175343,2.32065,1.05269,3.80172,10.1159683333333,8.85533266666667,12.2969031666667,0.124281236457388,0.0987715760198461,0.191293633584361,0.125870797176452,0.111122267907719,0.199206654123436,0.127788401657984,0.113589342954059,0.170520160892197,-1.46347255327818,-5.32545174059955,-0.0924000711454915,-1.33847048828226,-4.52801285896678,-0.135834185718023,-1.19359002029231,-2.40684912395904,-0.0795733159293173,-1.25120448006686,-2.42356966387607,-0.109552791172487,-1.10911635541114,-2.15090130222407,-0.244084664842645,-1.1547640227563,-2.15707091396334,-0.249953980091832
04-12,11.8824,6.027435,15.71752,0,0,0.09828,0.128293536775276,0.113580013340738,0.171085251528381,0.126335252820701,0.111011360986375,0.209956595607529,0.121862742086845,0.0954335135533953,0.199198895410672,2.12995,1.09044,3.78597,10.2569525,8.94713016666667,12.5852046666667,0.123133665262614,0.0989694572284606,0.190239022620433,0.125387269863416,0.110924356514675,0.199472121161649,0.127404922928482,0.113465412684991,0.170239929072596,-1.48554206791454,-5.43396677006613,-0.109575429690555,-1.40598718531371,-4.48019089484687,-0.139876872726914,-1.22699435926829,-2.4364422581684,-0.0828959301351366,-1.27701439076672,-2.44659748002419,-0.108781544728613,-1.13084733146481,-2.15801104486363,-0.245605238885217,-1.17332272673218,-2.16959900127571,-0.252144465326564
04-13,9.93725,6.60748,16.523045,0,0,0.2036,0.127799043124523,0.113497470557472,0.170661903198379,0.125659595597016,0.110774836078415,0.208204868090906,0.121966555142444,0.094976764245807,0.191949964034427,2.1962,1.2321,3.88956,10.4554725,9.077124,12.8076066666667,0.122066242770732,0.0991592792706033,0.188341954048658,0.124898992705023,0.110720487148317,0.199690239711003,0.127015366570531,0.113337168746543,0.169875321916199,-1.47884652348345,-5.57404125289577,-0.133388318540968,-1.47245078410114,-4.43487967666919,-0.147514974173618,-1.26240108720646,-2.46416737575423,-0.0866634966207995,-1.30372252580368,-2.47059096081506,-0.108152682786444,-1.154254017473,-2.16635000410735,-0.248854640263018,-1.19253966572883,-2.18265431011304,-0.255028737591642
04-14,11.08865,6.117605,17.229335,0,0,0.0748600000000001,0.127299387377438,0.113399558441288,0.1701442542886,0.124991940207503,0.110655200357823,0.206411361766568,0.121385153634041,0.0951168563310707,0.184196927356266,2.16095,1.28252,3.96721,10.4664275,9.14362266666667,13.0221846666667,0.121074740602685,0.0993497845483679,0.185321165364442,0.124391636831676,0.110509777026928,0.199846022258517,0.126613999888579,0.113205690348806,0.169404937354536,-1.51681272299042,-5.53062674424557,-0.165999695404401,-1.53755710985335,-4.38995190634843,-0.160726719079868,-1.29858763599323,-2.47833364026922,-0.0907336916348582,-1.33218058601488,-2.49568401040343,-0.107706187077604,-1.17849224831246,-2.17629137440096,-0.252897544611197,-1.21273176263935,-2.19613593478659,-0.258807915908627
04-15,11.130975,5.81152,17.30103,0,0,0.11611,0.126801834384488,0.113294347044519,0.169601648857769,0.12439601591306,0.11052035077494,0.204576415646604,0.120588383872011,0.0954397870095904,0.175592209068018,2.3685,1.08886,3.92338,10.627505,9.17137333333333,13.1605365,0.120143528173262,0.098869070925943,0.184165124611394,0.123862687337766,0.110292294267821,0.19992972880888,0.12619904173629,0.113072621625174,0.168926572459827,-1.57074172484681,-5.43207216660041,-0.213958730389108,-1.60184245736279,-4.50437583969588,-0.16615182416403,-1.33193181938325,-2.49441760647132,-0.0951352691231222,-1.36263952097033,-2.52190192148048,-0.107467176719887,-1.20323194558602,-2.18703436311158,-0.257219448097114,-1.23403631609589,-2.20988152219448,-0.262719671152948
04-16,12.48795,7.220075,18.030645,0,0,0.19447,0.126289916939561,0.11317964317912,0.169062869581403,0.123776826132395,0.110359636938544,0.202738908356317,0.119531032973567,0.0962228815006804,0.169610010369686,2.21835,1.07741,3.7379,10.8280475,9.22950533333333,13.1625196666667,0.11925914469756,0.0982833359781944,0.184000964183986,0.1233127154698,0.110067888692258,0.199523597778121,0.125770050166512,0.112939134695063,0.16844006869436,-1.64586934238393,-5.20162014232117,-0.257152185065488,-1.66587306694652,-4.64862498946659,-0.166939727455858,-1.36766147209734,-2.51374881290765,-0.0997996432590742,-1.3951908488779,-2.54929826397151,-0.108632740539935,-1.22933285684708,-2.19881851036095,-0.261598007104317,-1.25653067986973,-2.22377316468833,-0.266770267792602
04-17,12.307325,7.057545,17.000405,0,0,0.24416,0.125774101572299,0.113061119306609,0.16920010818967,0.123154823042068,0.11020970721631,0.200951192114306,0.118211128036274,0.0963059731826433,0.165219304335524,2.2505,1.26647,3.89045,11.0131508333333,9.3578535,13.3545466666667,0.118420260139262,0.0979211425171525,0.183666805958082,0.122740384257435,0.109835866007928,0.198501764400443,0.125327249102719,0.112805035651569,0.16794167265304,-1.74573257415645,-5.17785601804133,-0.295541067260834,-1.7294393524354,-4.74057082935695,-0.168557313652022,-1.40470625703853,-2.53194359795992,-0.104600740836161,-1.43005173833787,-2.57799729068489,-0.111632418534414,-1.25631597450634,-2.21107447041612,-0.260474341026676,-1.28026215780257,-2.23783313431792,-0.270997084004636
04-18,10.645075,6.2972,18.305425,0,0,0.13441,0.125253640451188,0.112963560108229,0.169293485607661,0.122549997635129,0.110037875177838,0.199300601921717,0.117074734398804,0.0961918360860952,0.160965501154724,2.26445,1.26647,3.67913,11.1369125,9.540025,13.4938645,0.117398871219406,0.098456979836251,0.182427030879114,0.122148148900254,0.109596192510273,0.197156473176931,0.124871817827895,0.112669131826819,0.167460189196849,-1.83752454033186,-5.21053234350819,-0.339400742336158,-1.81076971349947,-4.60529643530525,-0.174723842636828,-1.44187705005804,-2.55298919282854,-0.109279109210308,-1.46722045687971,-2.60804676221332,-0.115733144498938,-1.28425858753077,-2.2212235339163,-0.259713075193535,-1.30522835998506,-2.25219025832608,-0.275156264730962
04-19,10.302475,5.681615,17.62323,0,0,0.47847,0.124721890872724,0.112875104751774,0.169315263937184,0.121902241872211,0.109834811385506,0.19759993565848,0.116249326893952,0.0960478197879161,0.167969498167372,2.17025,1.16531,3.30563,11.3222375,9.6665985,13.6585491666667,0.116187009059062,0.0981493401586497,0.179784109298412,0.121542004770305,0.109350160893657,0.195366659851953,0.124408480211792,0.11253014058913,0.167409057439947,-1.90780509009841,-5.25211319305955,-0.270759012222871,-1.91323979015276,-4.6823918004363,-0.18878812043705,-1.4829902453067,-2.57812861157347,-0.114361898461785,-1.50645719440396,-2.63932740461467,-0.121469901355897,-1.31357348207884,-2.2304734164332,-0.259535906323974,-1.3312240502981,-2.26698691847706,-0.275602395402138
04-20,12.0628,5.90384,17.179295,0,0,0.48979,0.124219474238079,0.112782770607378,0.168945042530884,0.121247786073634,0.109624075357153,0.195718641314014,0.115877895072149,0.0962804974730544,0.163161923402416,2.242,0.87713,3.82367,11.372215,9.84624316666667,13.8285705,0.115022402634592,0.0977567121069834,0.176998795063727,0.120928021911506,0.109099109213633,0.193486220143797,0.123939214544619,0.112386994632645,0.16710223774972,-1.94047098671075,-5.18512829944201,-0.315854816416423,-2.01827112089338,-4.78302536041828,-0.205091579701922,-1.52595147413999,-2.6045295857076,-0.120315490079482,-1.54747934155548,-2.67170703224193,-0.127865051855075,-1.34200469700659,-2.24017778656763,-0.262567336434522,-1.35818197028615,-2.28234680951931,-0.27829756348993
04-21,11.09705,7.661845,17.77187,0,0,0.34576,0.123758496709154,0.112668417751425,0.168359739142369,0.120668363198876,0.109418557355671,0.193646557359746,0.114815209792575,0.0951108165793488,0.158086333015911,2.0592,0.85664,3.94728,11.5074958333333,9.93927833333333,14.0130695,0.113908193390193,0.0973695047203991,0.174379246200527,0.120305793613957,0.1088424580938,0.191598946533323,0.123464382773458,0.112235869172688,0.166632354559522,-2.03766779400143,-5.53249015362342,-0.373504575654412,-2.12523148141881,-4.88479695628147,-0.221973142989126,-1.5652266056724,-2.6305868906411,-0.127304407050656,-1.59041409865121,-2.70529807470146,-0.134689840639757,-1.36873639230736,-2.25226598314814,-0.267446204371897,-1.3861226515788,-2.29869733678942,-0.28248609350138
04-22,12.643375,8.4674,18.62888,0,0,0.23749,0.123162952740573,0.112524314782166,0.167672470976198,0.119930083010019,0.109177932254125,0.191944363872191,0.115569949374964,0.0950499060732671,0.154785882109869,2.15475,0.91185,4.06917,11.5090658333333,10.203049,14.1051816666667,0.112849038840845,0.0969882066261948,0.171970957772155,0.119678962361283,0.108580476696087,0.189720748587138,0.122985063370567,0.112076749909344,0.166140465373332,-1.96805851723517,-5.55132428607393,-0.41773948865891,-2.233207887977,-4.98754015924309,-0.23896866941246,-1.61702439445368,-2.66149016752855,-0.133408965481403,-1.63510563356477,-2.74010573851669,-0.141915931808708,-1.40421444002579,-2.26760963804766,-0.273313235348903,-1.41502302025741,-2.31606341106732,-0.286951306897996
04-23,11.43025,8.833985,16.408745,0.03755,0,0.3338,0.12263229142817,0.11236400771401,0.167127350033994,0.119244694833106,0.10893233340258,0.190355270740629,0.116247983840017,0.0948670600679103,0.160793345066332,2.06565,0.91473,4.41603,11.5336,10.1798368333333,14.2029151666667,0.112203141422412,0.0965893252215302,0.169737707364485,0.119047608335344,0.108313917154361,0.187853602897648,0.122501714804353,0.111909848130458,0.165624127056671,-1.90792202340105,-5.60832153184108,-0.341332948213595,-2.30225652529414,-5.09778222236061,-0.256127537097637,-1.66694425391801,-2.69347820092917,-0.139424307211283,-1.68163657273599,-2.77606935875262,-0.149560780557867,-1.43675140481692,-2.28482486945006,-0.278075798481977,-1.44489444825969,-2.33444667952708,-0.291729007156584
04-24,11.0532,7.481485,14.59713,0.0311,0,0.24055,0.122102601421484,0.112192875021958,0.16658606618627,0.118674824165353,0.10868014589287,0.18869092881997,0.115079722612697,0.0942372450598854,0.157466504140354,1.945,1.19589,4.38857,11.8618841666667,10.2610185,14.5837385,0.112659621726028,0.0961717265328967,0.167619210499336,0.118413219446095,0.108045087261264,0.18598869998564,0.122014825955327,0.111735612075224,0.165081422848975,-2.01294382908606,-5.81004544841825,-0.381370413322647,-2.25319901450369,-5.21631487444502,-0.273774260213876,-1.70984982171164,-2.72680100545461,-0.146073404342647,-1.72998493632486,-2.81290890971242,-0.157689991407949,-1.47012627817666,-2.30337435994126,-0.282902747411183,-1.47574545985998,-2.35382309958745,-0.296852940241407
04-25,10.999925,6.792875,15.43295,0,0,0.15953,0.12153641948669,0.112010245041883,0.166042930428506,0.118015919298844,0.108388065883892,0.187047292328102,0.113299273556635,0.0939396038446581,0.155464774722524,2.0387,1.23276,4.4026,12.0708458333333,10.3548555,14.9343,0.111881110521806,0.0957476240976122,0.165521900348498,0.117786204326342,0.107774867241031,0.184111826403955,0.121531255671016,0.111555192493097,0.164517863000871,-2.18652991932506,-5.90837213511912,-0.408152587566386,-2.33762943535818,-5.34006141432239,-0.292686093831802,-1.76110590946541,-2.76600934797435,-0.153012887317525,-1.77940329240762,-2.85052598848427,-0.166407148399131,-1.50682449694904,-2.32336784500774,-0.287846635743432,-1.50716417737916,-2.37408895999505,-0.302287398317005
04-26,12.091775,6.41528,17.410895,0,0,0.10516,0.120986843067184,0.111809602178958,0.165466652556153,0.117265778892171,0.108070364951801,0.185756925896036,0.110866825702716,0.0938308085304567,0.154454253649277,2.12305,0.95518,4.41377,12.3149675,10.4957948333333,15.0632791666667,0.111130112768377,0.0953300897417248,0.16435041604929,0.117166920924455,0.107504815075968,0.182209145676385,0.121050717933344,0.11136868495659,0.163932789544564,-2.45334015000218,-5.94480571958431,-0.422519733005082,-2.42266220200855,-5.46531457379284,-0.303924834281714,-1.82169898845758,-2.8094202936312,-0.158736579580557,-1.82986777266906,-2.88871852941916,-0.175835095807883,-1.54349229622263,-2.34557155718031,-0.293204898714203,-1.5391765170129,-2.39525703006449,-0.308054885594972
04-27,12.3925,8.194405,19.844895,0,0,0.10399,0.120407259059654,0.111592208784287,0.164825430263135,0.116488885278514,0.107758943892572,0.18412212729371,0.109214085535812,0.0937268757097211,0.154895345535902,2.17,0.94897,5.05772,12.4022125,10.5220511666667,14.9883515,0.110358953939279,0.0949466036074319,0.165384919247174,0.116554485142852,0.107236858349309,0.180274645480203,0.120573018244215,0.111176231520654,0.163321060669717,-2.65681959765309,-5.97986058213507,-0.41617576153217,-2.51383134554306,-5.58344094478834,-0.293974422024823,-1.88708345923147,-2.85276125649486,-0.166357765813827,-1.88145584506063,-2.92721733087305,-0.186078846379549,-1.58331712225085,-2.36991420186341,-0.299306981435519,-1.57180393262502,-2.41733552860803,-0.314225551343658
04-28,11.620475,7.643555,18.39553,0,0,0.11909,0.119890474006059,0.111357242155491,0.164120816692186,0.115859055426581,0.107430413709503,0.182166981112717,0.108852558900688,0.093622799009492,0.154795472286102,2.2613,0.94444,5.10685,12.5025766666667,10.6469906666667,14.8615135,0.109528747724298,0.0946215323897495,0.166192012540366,0.115945930874408,0.106970418219454,0.178329231412039,0.120097061302918,0.110978312591687,0.162677483896921,-2.70396660529474,-6.01521043170872,-0.417602210534171,-2.61657769785308,-5.68595600926126,-0.286479463043255,-1.9421454949798,-2.89934751218993,-0.176051111487267,-1.93443808836893,-2.96610436979278,-0.197103692838801,-1.61986048471762,-2.39656304292617,-0.306187218696781,-1.60513307882619,-2.44029377807034,-0.320876727435623
04-29,11.0039,7.67777,19.77743,0,0,0.22326,0.119404587608298,0.111130376750475,0.163390620756403,0.11523199207419,0.107087432317361,0.179709508605868,0.108549774586104,0.0935165747809835,0.150608657115425,2.4872,0.83937,5.16278,12.7475233333333,10.756726,14.7616501666667,0.109014755370762,0.0943028516878038,0.166469440490576,0.115612637897108,0.106701754761989,0.176379872469368,0.119621261327404,0.110775971850913,0.162003947045378,-2.74421966392269,-6.05154609444669,-0.482988079882551,-2.68269246503133,-5.78863442310157,-0.283955768844443,-1.99887293988851,-2.9489509760992,-0.189204241709542,-1.96420653710508,-3.00593918209147,-0.20893839314938,-1.65513662940261,-2.42263167264709,-0.313516525766613,-1.63929412227639,-2.46403334891166,-0.328017518290812
04-30,12.207075,7.99781,17.809195,0,0,0.27912,0.11891142090208,0.110928667341723,0.162571105859024,0.114563122378998,0.10674773615594,0.177316407173908,0.107893505489972,0.0934076450439762,0.153840892876465,2.41395,0.88234,5.25148,12.8778116666667,10.8821806666667,14.8864573333333,0.108670212116874,0.0939900365854004,0.164928577443757,0.115407209183783,0.106431545462401,0.174429634864028,0.119150932452903,0.110569552832127,0.16129835715974,-2.83393730456636,-6.08907846204413,-0.43153345298753,-2.72812360428837,-5.8915731754579,-0.298315284314018,-2.0615669300257,-2.9990766186863,-0.203150215742764,-1.98282590061098,-3.04664617083955,-0.221633182581042,-1.69187897109716,-2.44609313424838,-0.321992161569537,-1.67391490406172,-2.488534776697,-0.335701646059873
05-01,11.728225,8.97416,19.73817,0,0,0.15446,0.118366067046659,0.110744458878617,0.161688449388901,0.113873805220511,0.106368238719151,0.175160933786094,0.106931425826303,0.0926736412547964,0.162109372372784,2.39595,0.92095,5.26314,12.8389341666667,10.9687946666667,15.065205,0.108321457572162,0.0936843559648124,0.163389388921694,0.114785490337803,0.106160962632971,0.172478514771023,0.118685624726842,0.110359787644003,0.160560238547817,-2.97184668771509,-6.34932471681292,-0.326887432730161,-2.77504434063555,-5.99427258385087,-0.31352906530249,-2.12863837964259,-3.05627784523143,-0.216768265972624,-2.04046815907097,-3.08806765054313,-0.235261644836244,-1.73364405663159,-2.46775525440962,-0.331427277731306,-1.70902453186975,-2.51373060231337,-0.343970112970705
05-02,12.87415,8.79377,18.975065,0,0,0.26828,0.117883577752397,0.110550298646552,0.161230005057147,0.113225983775527,0.105964341835282,0.173338431732001,0.109735645307024,0.0932029766153128,0.161370259438426,2.4248,0.73976,5.26314,12.771905,10.9684091666667,15.161486,0.107961170088593,0.0947122202809788,0.161906647916086,0.114145246016922,0.105866966407833,0.171174155233138,0.118225405126576,0.110146672806162,0.159787560250639,-2.59051230472184,-6.16034915031989,-0.334908886495808,-2.82452743365366,-5.65713314789302,-0.329064619099298,-2.19404862771228,-3.11858709155242,-0.22913586730511,-2.10192174948138,-3.13383435945244,-0.244929281737784,-1.77161979537853,-2.49083493195154,-0.33645733172281,-1.74461447811598,-2.53963987528661,-0.352886375495936
